"","Species","Site","e_index","sd_e_index","mean_seine_count","sd_seine_count","matching","matching2","eDNA_Presence_tot","nps_Presence_tot","eDNA_detect","Seine_detect"
"220","Umbrina roncador","Christy",0,0,0,0,"Both.Missed","Matching",1.65993601610913,53.5,"eDNA.Detected","Seine.Detected"
"221","Umbrina roncador","Coches",0.0385539131755722,0.0385539131755722,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.65993601610913,53.5,"eDNA.Detected","Seine.Detected"
"222","Umbrina roncador","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",1.65993601610913,53.5,"eDNA.Detected","Seine.Detected"
"223","Umbrina roncador","Dangermond",0,0,0,0,"Both.Missed","Matching",1.65993601610913,53.5,"eDNA.Detected","Seine.Detected"
"224","Umbrina roncador","Emerald_Bay",0.0777159480816871,0.0777159480816871,49,31.1126983722081,"Both.Detected","Matching",1.65993601610913,53.5,"eDNA.Detected","Seine.Detected"
"225","Umbrina roncador","Ford_Pt",0,0,0,0,"Both.Missed","Matching",1.65993601610913,53.5,"eDNA.Detected","Seine.Detected"
"226","Umbrina roncador","Forney",0,0,0,0,"Both.Missed","Matching",1.65993601610913,53.5,"eDNA.Detected","Seine.Detected"
"227","Umbrina roncador","Little_Harbor",0.0401874739082605,0.0401874739082605,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.65993601610913,53.5,"eDNA.Detected","Seine.Detected"
"228","Umbrina roncador","R_Beach",0.0591762196657905,0.0591762196657905,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.65993601610913,53.5,"eDNA.Detected","Seine.Detected"
"229","Umbrina roncador","Sandy_Point",0,0,0,0,"Both.Missed","Matching",1.65993601610913,53.5,"eDNA.Detected","Seine.Detected"
"230","Umbrina roncador","Santa_Claus",0.0612821544997678,0.0612821544997678,3.5,3.53553390593274,"Both.Detected","Matching",1.65993601610913,53.5,"eDNA.Detected","Seine.Detected"
"231","Umbrina roncador","Santa_Monica",1,1,1,0,"Both.Detected","Matching",1.65993601610913,53.5,"eDNA.Detected","Seine.Detected"
"232","Umbrina roncador","Soledad",0.0994099080787563,0.0994099080787563,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.65993601610913,53.5,"eDNA.Detected","Seine.Detected"
"233","Umbrina roncador","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",1.65993601610913,53.5,"eDNA.Detected","Seine.Detected"
"234","Umbrina roncador","Water_Canyon",0.0022012681692772,0.0022012681692772,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.65993601610913,53.5,"eDNA.Detected","Seine.Detected"
"235","Anisotremus davidsonii","Bechers",0,0,0,0,"Both.Missed","Matching",1.75903079883067,5,"eDNA.Detected","Seine.Detected"
"236","Anisotremus davidsonii","Ben_Weston",0.0984301035724006,0.0984301035724006,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.75903079883067,5,"eDNA.Detected","Seine.Detected"
"237","Anisotremus davidsonii","China_Camp",0,0,0,0,"Both.Missed","Matching",1.75903079883067,5,"eDNA.Detected","Seine.Detected"
"238","Anisotremus davidsonii","Christy",0,0,0,0,"Both.Missed","Matching",1.75903079883067,5,"eDNA.Detected","Seine.Detected"
"239","Anisotremus davidsonii","Coches",0.227673876568162,0.227673876568162,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.75903079883067,5,"eDNA.Detected","Seine.Detected"
"240","Anisotremus davidsonii","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",1.75903079883067,5,"eDNA.Detected","Seine.Detected"
"241","Anisotremus davidsonii","Dangermond",0,0,0,0,"Both.Missed","Matching",1.75903079883067,5,"eDNA.Detected","Seine.Detected"
"242","Anisotremus davidsonii","Emerald_Bay",0.174840806247,0.174840806247,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.75903079883067,5,"eDNA.Detected","Seine.Detected"
"243","Anisotremus davidsonii","Ford_Pt",0,0,0,0,"Both.Missed","Matching",1.75903079883067,5,"eDNA.Detected","Seine.Detected"
"244","Anisotremus davidsonii","Forney",0,0,0,0,"Both.Missed","Matching",1.75903079883067,5,"eDNA.Detected","Seine.Detected"
"245","Anisotremus davidsonii","Little_Harbor",1,1,5,3.60555127546399,"Both.Detected","Matching",1.75903079883067,5,"eDNA.Detected","Seine.Detected"
"246","Anisotremus davidsonii","R_Beach",0.0668491518866024,0.0668491518866024,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.75903079883067,5,"eDNA.Detected","Seine.Detected"
"247","Anisotremus davidsonii","Sandy_Point",0,0,0,0,"Both.Missed","Matching",1.75903079883067,5,"eDNA.Detected","Seine.Detected"
"248","Anisotremus davidsonii","Santa_Claus",0.174015918331091,0.174015918331091,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.75903079883067,5,"eDNA.Detected","Seine.Detected"
"249","Anisotremus davidsonii","Santa_Monica",0.0172209422254142,0.0172209422254142,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.75903079883067,5,"eDNA.Detected","Seine.Detected"
"250","Anisotremus davidsonii","Soledad",0,0,0,0,"Both.Missed","Matching",1.75903079883067,5,"eDNA.Detected","Seine.Detected"
"251","Anisotremus davidsonii","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",1.75903079883067,5,"eDNA.Detected","Seine.Detected"
"252","Anisotremus davidsonii","Water_Canyon",0,0,0,0,"Both.Missed","Matching",1.75903079883067,5,"eDNA.Detected","Seine.Detected"
"253","Brachygenys californiensis","Bechers",0,0,0,0,"Both.Missed","Matching",1.62803032203153,23,"eDNA.Detected","Seine.Detected"
"254","Brachygenys californiensis","Ben_Weston",0.423345033028281,0.423345033028281,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.62803032203153,23,"eDNA.Detected","Seine.Detected"
"255","Brachygenys californiensis","China_Camp",0,0,0,0,"Both.Missed","Matching",1.62803032203153,23,"eDNA.Detected","Seine.Detected"
"256","Brachygenys californiensis","Christy",0,0,0,0,"Both.Missed","Matching",1.62803032203153,23,"eDNA.Detected","Seine.Detected"
"257","Brachygenys californiensis","Coches",0.0854868372655138,0.0854868372655138,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.62803032203153,23,"eDNA.Detected","Seine.Detected"
"258","Brachygenys californiensis","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",1.62803032203153,23,"eDNA.Detected","Seine.Detected"
"259","Brachygenys californiensis","Dangermond",0,0,0,0,"Both.Missed","Matching",1.62803032203153,23,"eDNA.Detected","Seine.Detected"
"260","Brachygenys californiensis","Emerald_Bay",0.119198451737738,0.119198451737738,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.62803032203153,23,"eDNA.Detected","Seine.Detected"
"261","Brachygenys californiensis","Ford_Pt",0,0,0,0,"Both.Missed","Matching",1.62803032203153,23,"eDNA.Detected","Seine.Detected"
"262","Brachygenys californiensis","Forney",0,0,0,0,"Both.Missed","Matching",1.62803032203153,23,"eDNA.Detected","Seine.Detected"
"263","Brachygenys californiensis","Little_Harbor",1,1,23,29.698484809835,"Both.Detected","Matching",1.62803032203153,23,"eDNA.Detected","Seine.Detected"
"264","Brachygenys californiensis","R_Beach",0,0,0,0,"Both.Missed","Matching",1.62803032203153,23,"eDNA.Detected","Seine.Detected"
"265","Brachygenys californiensis","Sandy_Point",0,0,0,0,"Both.Missed","Matching",1.62803032203153,23,"eDNA.Detected","Seine.Detected"
"266","Brachygenys californiensis","Santa_Claus",0,0,0,0,"Both.Missed","Matching",1.62803032203153,23,"eDNA.Detected","Seine.Detected"
"267","Brachygenys californiensis","Santa_Monica",0,0,0,0,"Both.Missed","Matching",1.62803032203153,23,"eDNA.Detected","Seine.Detected"
"268","Brachygenys californiensis","Soledad",0,0,0,0,"Both.Missed","Matching",1.62803032203153,23,"eDNA.Detected","Seine.Detected"
"269","Brachygenys californiensis","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",1.62803032203153,23,"eDNA.Detected","Seine.Detected"
"270","Brachygenys californiensis","Water_Canyon",0,0,0,0,"Both.Missed","Matching",1.62803032203153,23,"eDNA.Detected","Seine.Detected"
"271","Triakis semifasciata","Bechers",0,0,0,0,"Both.Missed","Matching",6.17388584060393,3.5,"eDNA.Detected","Seine.Detected"
"272","Triakis semifasciata","Ben_Weston",0.137264708812677,0.137264708812677,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.17388584060393,3.5,"eDNA.Detected","Seine.Detected"
"273","Triakis semifasciata","China_Camp",0,0,0,0,"Both.Missed","Matching",6.17388584060393,3.5,"eDNA.Detected","Seine.Detected"
"274","Triakis semifasciata","Christy",0.942374811515668,0.942374811515668,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.17388584060393,3.5,"eDNA.Detected","Seine.Detected"
"275","Triakis semifasciata","Coches",0.139879070426154,0.139879070426154,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.17388584060393,3.5,"eDNA.Detected","Seine.Detected"
"276","Triakis semifasciata","Cuylers_Harbor",0.683669126445649,0.683669126445649,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.17388584060393,3.5,"eDNA.Detected","Seine.Detected"
"277","Triakis semifasciata","Dangermond",0.440046407090564,0.440046407090564,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.17388584060393,3.5,"eDNA.Detected","Seine.Detected"
"278","Triakis semifasciata","Emerald_Bay",0.449361552453492,0.449361552453492,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.17388584060393,3.5,"eDNA.Detected","Seine.Detected"
"279","Triakis semifasciata","Ford_Pt",0,0,0,0,"Both.Missed","Matching",6.17388584060393,3.5,"eDNA.Detected","Seine.Detected"
"280","Triakis semifasciata","Forney",0.0613651525725725,0.0613651525725725,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.17388584060393,3.5,"eDNA.Detected","Seine.Detected"
"281","Triakis semifasciata","Little_Harbor",0.605613000303553,0.605613000303553,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.17388584060393,3.5,"eDNA.Detected","Seine.Detected"
"282","Triakis semifasciata","R_Beach",0.408801985728891,0.408801985728891,1.5,0.707106781186548,"Both.Detected","Matching",6.17388584060393,3.5,"eDNA.Detected","Seine.Detected"
"283","Triakis semifasciata","Sandy_Point",0,0,0,0,"Both.Missed","Matching",6.17388584060393,3.5,"eDNA.Detected","Seine.Detected"
"284","Triakis semifasciata","Santa_Claus",0.922149766634622,0.922149766634622,1,0,"Both.Detected","Matching",6.17388584060393,3.5,"eDNA.Detected","Seine.Detected"
"285","Triakis semifasciata","Santa_Monica",0.165961629434708,0.165961629434708,1,0,"Both.Detected","Matching",6.17388584060393,3.5,"eDNA.Detected","Seine.Detected"
"286","Triakis semifasciata","Soledad",0.0782686288515279,0.0782686288515279,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.17388584060393,3.5,"eDNA.Detected","Seine.Detected"
"287","Triakis semifasciata","Southeast_Anchorage",0.139130000333847,0.139130000333847,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.17388584060393,3.5,"eDNA.Detected","Seine.Detected"
"288","Triakis semifasciata","Water_Canyon",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.17388584060393,3.5,"eDNA.Detected","Seine.Detected"
"289","Urobatis halleri","Bechers",0,0,0,0,"Both.Missed","Matching",2.07282853583299,1,"eDNA.Detected","Seine.Detected"
"290","Urobatis halleri","Ben_Weston",0.539027449991638,0.539027449991638,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.07282853583299,1,"eDNA.Detected","Seine.Detected"
"291","Urobatis halleri","China_Camp",0,0,0,0,"Both.Missed","Matching",2.07282853583299,1,"eDNA.Detected","Seine.Detected"
"292","Urobatis halleri","Christy",0,0,0,0,"Both.Missed","Matching",2.07282853583299,1,"eDNA.Detected","Seine.Detected"
"293","Urobatis halleri","Coches",0,0,0,0,"Both.Missed","Matching",2.07282853583299,1,"eDNA.Detected","Seine.Detected"
"294","Urobatis halleri","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",2.07282853583299,1,"eDNA.Detected","Seine.Detected"
"295","Urobatis halleri","Dangermond",0,0,0,0,"Both.Missed","Matching",2.07282853583299,1,"eDNA.Detected","Seine.Detected"
"296","Urobatis halleri","Emerald_Bay",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.07282853583299,1,"eDNA.Detected","Seine.Detected"
"297","Urobatis halleri","Ford_Pt",0,0,0,0,"Both.Missed","Matching",2.07282853583299,1,"eDNA.Detected","Seine.Detected"
"298","Urobatis halleri","Forney",0,0,0,0,"Both.Missed","Matching",2.07282853583299,1,"eDNA.Detected","Seine.Detected"
"299","Urobatis halleri","Little_Harbor",0.435284968571575,0.435284968571575,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.07282853583299,1,"eDNA.Detected","Seine.Detected"
"300","Urobatis halleri","R_Beach",0.0985161172697814,0.0985161172697814,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.07282853583299,1,"eDNA.Detected","Seine.Detected"
"301","Urobatis halleri","Sandy_Point",0,0,0,0,"Both.Missed","Matching",2.07282853583299,1,"eDNA.Detected","Seine.Detected"
"302","Urobatis halleri","Santa_Claus",0,0,0,0,"Both.Missed","Matching",2.07282853583299,1,"eDNA.Detected","Seine.Detected"
"303","Urobatis halleri","Santa_Monica",0,0,1,0,"Seine.Detected.Only","Seine.Detected.Only",2.07282853583299,1,"eDNA.Detected","Seine.Detected"
"304","Urobatis halleri","Soledad",0,0,0,0,"Both.Missed","Matching",2.07282853583299,1,"eDNA.Detected","Seine.Detected"
"305","Urobatis halleri","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",2.07282853583299,1,"eDNA.Detected","Seine.Detected"
"306","Urobatis halleri","Water_Canyon",0,0,0,0,"Both.Missed","Matching",2.07282853583299,1,"eDNA.Detected","Seine.Detected"
"307","Paralichthys californicus","Bechers",0,0,0,0,"Both.Missed","Matching",2.98934415966318,1,"eDNA.Detected","Seine.Detected"
"308","Paralichthys californicus","Ben_Weston",0,0,0,0,"Both.Missed","Matching",2.98934415966318,1,"eDNA.Detected","Seine.Detected"
"309","Paralichthys californicus","China_Camp",0,0,0,0,"Both.Missed","Matching",2.98934415966318,1,"eDNA.Detected","Seine.Detected"
"310","Paralichthys californicus","Christy",0.750077504933963,0.750077504933963,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.98934415966318,1,"eDNA.Detected","Seine.Detected"
"311","Paralichthys californicus","Coches",0,0,0,0,"Both.Missed","Matching",2.98934415966318,1,"eDNA.Detected","Seine.Detected"
"312","Paralichthys californicus","Cuylers_Harbor",0.0610999542835568,0.0610999542835568,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.98934415966318,1,"eDNA.Detected","Seine.Detected"
"313","Paralichthys californicus","Dangermond",0,0,0,0,"Both.Missed","Matching",2.98934415966318,1,"eDNA.Detected","Seine.Detected"
"314","Paralichthys californicus","Emerald_Bay",0.422640665712289,0.422640665712289,1,0,"Both.Detected","Matching",2.98934415966318,1,"eDNA.Detected","Seine.Detected"
"315","Paralichthys californicus","Ford_Pt",0,0,0,0,"Both.Missed","Matching",2.98934415966318,1,"eDNA.Detected","Seine.Detected"
"316","Paralichthys californicus","Forney",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.98934415966318,1,"eDNA.Detected","Seine.Detected"
"317","Paralichthys californicus","Little_Harbor",0.0998925640022163,0.0998925640022163,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.98934415966318,1,"eDNA.Detected","Seine.Detected"
"318","Paralichthys californicus","R_Beach",0.172744373456526,0.172744373456526,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.98934415966318,1,"eDNA.Detected","Seine.Detected"
"319","Paralichthys californicus","Sandy_Point",0,0,0,0,"Both.Missed","Matching",2.98934415966318,1,"eDNA.Detected","Seine.Detected"
"320","Paralichthys californicus","Santa_Claus",0.311448091272821,0.311448091272821,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.98934415966318,1,"eDNA.Detected","Seine.Detected"
"321","Paralichthys californicus","Santa_Monica",0,0,0,0,"Both.Missed","Matching",2.98934415966318,1,"eDNA.Detected","Seine.Detected"
"322","Paralichthys californicus","Soledad",0,0,0,0,"Both.Missed","Matching",2.98934415966318,1,"eDNA.Detected","Seine.Detected"
"323","Paralichthys californicus","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",2.98934415966318,1,"eDNA.Detected","Seine.Detected"
"324","Paralichthys californicus","Water_Canyon",0.171441006001809,0.171441006001809,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.98934415966318,1,"eDNA.Detected","Seine.Detected"
"325","Seriphus politus","Bechers",0,0,0,0,"Both.Missed","Matching",3.80108498062647,23,"eDNA.Detected","Seine.Detected"
"326","Seriphus politus","Ben_Weston",0,0,0,0,"Both.Missed","Matching",3.80108498062647,23,"eDNA.Detected","Seine.Detected"
"327","Seriphus politus","China_Camp",0,0,0,0,"Both.Missed","Matching",3.80108498062647,23,"eDNA.Detected","Seine.Detected"
"328","Seriphus politus","Christy",0,0,0,0,"Both.Missed","Matching",3.80108498062647,23,"eDNA.Detected","Seine.Detected"
"329","Seriphus politus","Coches",0.140592354031075,0.140592354031075,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.80108498062647,23,"eDNA.Detected","Seine.Detected"
"330","Seriphus politus","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",3.80108498062647,23,"eDNA.Detected","Seine.Detected"
"331","Seriphus politus","Dangermond",0.342247283186476,0.342247283186476,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.80108498062647,23,"eDNA.Detected","Seine.Detected"
"332","Seriphus politus","Emerald_Bay",0.344956226680261,0.344956226680261,23,12.7279220613579,"Both.Detected","Matching",3.80108498062647,23,"eDNA.Detected","Seine.Detected"
"333","Seriphus politus","Ford_Pt",0,0,0,0,"Both.Missed","Matching",3.80108498062647,23,"eDNA.Detected","Seine.Detected"
"334","Seriphus politus","Forney",0,0,0,0,"Both.Missed","Matching",3.80108498062647,23,"eDNA.Detected","Seine.Detected"
"335","Seriphus politus","Little_Harbor",0.482059826450365,0.482059826450365,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.80108498062647,23,"eDNA.Detected","Seine.Detected"
"336","Seriphus politus","R_Beach",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.80108498062647,23,"eDNA.Detected","Seine.Detected"
"337","Seriphus politus","Sandy_Point",0,0,0,0,"Both.Missed","Matching",3.80108498062647,23,"eDNA.Detected","Seine.Detected"
"338","Seriphus politus","Santa_Claus",0.556984266433595,0.556984266433595,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.80108498062647,23,"eDNA.Detected","Seine.Detected"
"339","Seriphus politus","Santa_Monica",0,0,0,0,"Both.Missed","Matching",3.80108498062647,23,"eDNA.Detected","Seine.Detected"
"340","Seriphus politus","Soledad",0.352861875851855,0.352861875851855,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.80108498062647,23,"eDNA.Detected","Seine.Detected"
"341","Seriphus politus","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",3.80108498062647,23,"eDNA.Detected","Seine.Detected"
"342","Seriphus politus","Water_Canyon",0.58138314799284,0.58138314799284,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.80108498062647,23,"eDNA.Detected","Seine.Detected"
